OSEBuildingID,SiteEUI,DataYear,BuildingType,EPAPropertyType,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,Neighborhood,CouncilDistrictCode,ZipCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,Latitude,Longitude
27694,26.89999962,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98199,1974.0,4.0,1.0,29588.0,29588.0,0.0,29588.0,,,47.65186,-122.38842
27696,20.20000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98199,1974.0,4.0,1.0,34602.0,34602.0,0.0,34602.0,,,47.65185,-122.38782
27699,26.20000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,MAGNOLIA / QUEEN ANNE,7,98199,1980.0,4.0,1.0,45057.0,39514.0,5543.0,39514.0,5543.0,,47.65338,-122.38793
27703,22.70000076,2019,NonResidential,Worship Facility,Worship Facility,Other - Education,,NORTHWEST,5,98125,1961.0,2.0,2.0,76475.0,76475.0,0.0,45442.0,31033.0,,47.71846,-122.3216
27704,12.69999981,2019,School,Other - Education,Other - Education,,,NORTHWEST,5,98125,1988.0,2.0,1.0,32961.0,32961.0,0.0,32961.0,,,47.71923,-122.32171
27706,27.5,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98125,1967.0,4.0,1.0,24800.0,24800.0,0.0,24800.0,,,47.72025,-122.31858
27707,24.70000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHWEST,5,98125,1986.0,3.0,1.0,28470.0,25144.0,3326.0,25144.0,3326.0,,47.72004,-122.31924
27716,31.20000076,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,SOUTHWEST,1,98116,2006.0,5.0,1.0,31299.0,31299.0,0.0,31299.0,,,47.56574,-122.38716
27721,100.5,2019,NonResidential,Library,Library,Parking,,NORTHWEST,6,98103,2004.0,1.0,1.0,27376.0,12806.0,14570.0,12806.0,,,47.6875,-122.35496
27734,29.60000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98199,1969.0,4.0,1.0,24444.0,24444.0,0.0,18000.0,,,47.64273,-122.38414
27736,26.60000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,6,98199,1978.0,4.0,1.0,27997.0,27997.0,0.0,27997.0,,,47.64611,-122.39791
27738,22.20000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,LAKE UNION,6,98103,1969.0,3.0,1.0,25268.0,22151.0,3117.0,22151.0,3117.0,,47.66087,-122.35133
27744,30.60000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,LAKE UNION,6,98103,1990.0,4.0,1.0,45111.0,30055.0,15056.0,24826.0,15056.0,5229.0,47.66133,-122.34973
27759,26.79999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,LAKE UNION,4,98103,1997.0,4.0,1.0,63317.0,48118.0,15199.0,42448.0,15199.0,5100.0,47.65921,-122.34685
27760,33.79999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,LAKE UNION,4,98103,1995.0,4.0,1.0,66300.0,45271.0,21029.0,35641.0,21761.0,9630.0,47.66027,-122.34704
27774,27.60000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Retail Store,NORTHWEST,6,98103,2002.0,4.0,1.0,183524.0,114443.0,69081.0,114443.0,69081.0,4954.0,47.69079,-122.35157
27799,43.59999847,2019,School,K-12 School,K-12 School,,,CENTRAL,3,98112,1950.0,1.0,1.0,109794.0,109794.0,0.0,109794.0,,,47.62291,-122.28879
27815,26.60000038,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,CENTRAL,3,98122,1989.0,5.0,1.0,38560.0,31769.0,6791.0,31769.0,,,47.61792,-122.3078
27816,42.79999924,2019,NonResidential,Other - Lodging/Residential,Other - Lodging/Residential,,,CENTRAL,3,98122,1911.0,3.0,1.0,25200.0,25200.0,0.0,25200.0,,,47.61796,-122.30847
27821,224.6000061,2019,NonResidential,Supermarket/Grocery Store,Supermarket/Grocery Store,,,NORTHWEST,5,98125,1996.0,1.0,1.0,44755.0,44755.0,0.0,46978.0,,,47.70941,-122.31707
27825,10.5,2019,NonResidential,Vehicle Repair Services,Vehicle Repair Services,,,EAST,3,98122,1907.0,2.0,1.0,22320.0,22320.0,0.0,22320.0,,,47.61336,-122.32013
27828,40.90000153,2019,NonResidential,Mixed Use Property,Office,Other,Retail Store,EAST,3,98122,1912.0,3.0,1.0,24000.0,24000.0,0.0,12000.0,6000.0,6000.0,47.6139,-122.32034
27829,21.89999962,2019,NonResidential,Other - Mall,Other - Mall,Retail Store,,EAST,3,98122,1920.0,2.0,1.0,21228.0,21228.0,0.0,21228.0,7076.0,,47.61392,-122.31643
27830,84.59999847,2019,NonResidential,Office,Office,,,EAST,3,98122,1920.0,3.0,1.0,23422.0,23422.0,0.0,23422.0,,,47.61393,-122.31589
27833,86.59999847,2019,NonResidential,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,Parking,,EAST,3,98122,1975.0,2.0,5.0,38879.0,27551.0,11328.0,38879.0,10962.0,,47.61674,-122.31111
27836,39.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98122,1926.0,3.0,1.0,40112.0,40112.0,0.0,40112.0,,,47.61616,-122.3111
27837,34.0,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98122,1924.0,3.0,1.0,25808.0,25808.0,0.0,25808.0,,,47.61598,-122.31034
27838,88.19999695,2019,NonResidential,Mixed Use Property,Multifamily Housing,Supermarket/Grocery Store,Parking,EAST,3,98122,1998.0,5.0,1.0,52695.0,38070.0,14625.0,22486.0,15401.0,13308.0,47.61554,-122.31098
27843,35.5,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,CENTRAL,3,98122,1912.0,6.0,1.0,48700.0,44644.0,4056.0,44644.0,,,47.6149,-122.31104
27844,76.80000305,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,CENTRAL,3,98122,1904.0,3.0,1.0,24800.0,24800.0,0.0,25536.0,,,47.61538,-122.31034
27845,60.40000153,2019,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,,CENTRAL,3,98122,1972.0,12.0,1.0,93021.0,87450.0,5571.0,87450.0,5571.0,,47.61455,-122.31043
27847,33.09999847,2019,School,K-12 School,K-12 School,,,CENTRAL,3,98122,1940.0,1.0,1.0,57048.0,57048.0,0.0,57048.0,,,47.61337,-122.30929
27863,56.59999847,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,CENTRAL,3,98122,1929.0,4.0,1.0,23616.0,23616.0,0.0,23616.0,,,47.61175,-122.3098
27868,25.60000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,CENTRAL,3,98122,1988.0,4.0,1.0,28080.0,24865.0,3215.0,24865.0,3215.0,,47.61433,-122.30921
27873,55.09999847,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98122,1910.0,6.0,1.0,74725.0,62338.0,12387.0,63188.0,12770.0,,47.61492,-122.31654
27874,12.19999981,2019,NonResidential,Self-Storage Facility,Self-Storage Facility,,,EAST,3,98122,1958.0,2.0,1.0,61880.0,61880.0,0.0,61880.0,,,47.61469,-122.31596
27880,59.90000153,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98122,1940.0,5.0,1.0,50356.0,50356.0,0.0,50356.0,3120.0,,47.61621,-122.32241
27882,47.29999924,2019,NonResidential,Office,Office,Retail Store,,EAST,3,98122,1925.0,2.0,1.0,27938.0,27938.0,0.0,13917.0,13188.0,,47.61556,-122.32048
27884,33.79999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,NORTHEAST,4,98105,2006.0,6.0,1.0,65826.0,42189.0,23637.0,62699.0,23637.0,3127.0,47.6646,-122.31558
27885,40.5,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Office,NORTHEAST,4,98105,1991.0,5.0,1.0,64227.0,47241.0,16986.0,40152.0,16986.0,7089.0,47.66459,-122.31601
27886,33.5,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHEAST,4,98105,2001.0,6.0,1.0,91916.0,66195.0,25721.0,58683.0,12284.0,,47.66391,-122.31602
27888,37.09999847,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHEAST,4,98105,2000.0,5.0,1.0,33480.0,25167.0,8313.0,25167.0,8313.0,,47.66326,-122.31603
27891,64.59999847,2019,NonResidential,Other - Services,Vehicle Repair Services,Vehicle Dealership,Parking,NORTHEAST,4,98105,1924.0,2.0,1.0,21600.0,21600.0,0.0,32760.0,8308.0,,47.6637,-122.31714
27892,78.40000153,2019,NonResidential,Fire Station,Fire Station,,,NORTHEAST,4,98105,1929.0,3.0,1.0,27908.0,27908.0,0.0,21918.0,,,47.66506,-122.31656
27895,32.20000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Retail Store,NORTHEAST,4,98105,2003.0,4.0,1.0,24722.0,17006.0,7716.0,15456.0,8006.0,2700.0,47.66665,-122.31707
27901,55.40000153,2019,School,K-12 School,K-12 School,,,CENTRAL,3,98112,2000.0,2.0,1.0,30562.0,30562.0,0.0,30562.0,,,47.62291,-122.28879
27902,38.5,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,LAKE UNION,4,98105,1997.0,4.0,1.0,43422.0,43422.0,0.0,21823.0,,,47.65488,-122.32641
27903,77.19999695,2019,NonResidential,Retail Store,Retail Store,,,DOWNTOWN,2,98104,2000.0,3.0,1.0,54969.0,54969.0,0.0,54969.0,,,47.59951,-122.32033
27922,20.29999924,2019,NonResidential,K-12 School,K-12 School,Worship Facility,Social/Meeting Hall,CENTRAL,3,98122,1951.0,2.0,1.0,76127.0,76127.0,0.0,44340.0,10415.0,4925.0,47.61378,-122.31195
27924,30.20000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Fast Food Restaurant,CENTRAL,3,98122,1908.0,4.0,1.0,36546.0,31228.0,5318.0,30480.0,5318.0,748.0,47.61446,-122.31216
27926,44.0,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,EAST,3,98122,2008.0,7.0,1.0,101530.0,75050.0,26480.0,68492.0,26480.0,6558.0,47.61481,-122.31256
27928,54.20000076,2019,NonResidential,Office,Office,,,EAST,3,98122,1958.0,3.0,1.0,25834.0,25834.0,0.0,31822.0,,,47.61546,-122.31195
27929,28.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98122,1962.0,4.0,1.0,26172.0,26172.0,0.0,26172.0,,,47.61682,-122.3123
27932,29.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98122,1909.0,3.0,1.0,25920.0,25920.0,0.0,25920.0,,,47.61745,-122.31235
27937,19.89999962,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHWEST,5,98103,1985.0,4.0,1.0,26112.0,26112.0,0.0,26112.0,6528.0,,47.69309,-122.35359
27947,64.0,2019,NonResidential,Worship Facility,Worship Facility,,,EAST,3,98102,1929.0,1.0,1.0,37700.0,37700.0,0.0,52225.0,,,47.63193,-122.32126
27950,26.20000076,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Swimming Pool,,MAGNOLIA / QUEEN ANNE,7,98119,1980.0,5.0,1.0,62093.0,62093.0,0.0,52826.0,,,47.63992,-122.37471
27951,35.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,CENTRAL,3,98144,1956.0,4.0,1.0,23856.0,23856.0,0.0,19877.0,4500.0,,47.59926,-122.28563
27953,44.29999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Medical Office,EAST,3,98122,1998.0,7.0,1.0,69272.0,69272.0,0.0,51295.0,5328.0,2441.0,47.6139,-122.3272
27956,77.40000153,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Other,Food Service,EAST,3,98112,1926.0,2.0,1.0,20366.0,20366.0,0.0,13350.0,3070.0,1580.0,47.63982,-122.30181
27958,24.39999962,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTH,5,98125,1974.0,4.0,1.0,23888.0,23888.0,0.0,23888.0,,,47.71307,-122.31246
27962,26.60000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,NORTH,5,98125,2000.0,4.0,1.0,45579.0,32817.0,12762.0,28785.0,12762.0,4192.0,47.71606,-122.31215
27966,30.60000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Office,,NORTH,5,98125,1997.0,4.0,1.0,23175.0,23175.0,0.0,19177.0,3998.0,,47.71313,-122.31214
27969,62.09999847,2019,Multifamily MR (5-9),Mixed Use Property,Multifamily Housing,Parking,Retail Store,CENTRAL,3,98122,2004.0,6.0,1.0,97229.0,62256.0,34973.0,45300.0,35973.0,16956.0,47.61608,-122.30967
27970,44.0,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,CENTRAL,3,98122,1969.0,7.0,1.0,72716.0,72716.0,0.0,72716.0,,,47.61672,-122.3098
27981,40.79999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,CENTRAL,3,98122,1969.0,3.0,2.0,37824.0,37824.0,0.0,45822.0,2415.0,,47.61269,-122.3085
27984,30.39999962,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHWEST,5,98103,2008.0,6.0,1.0,43854.0,31234.0,12620.0,31234.0,12620.0,,47.69837,-122.34166
27985,27.89999962,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHWEST,5,98103,1987.0,3.0,1.0,34023.0,25338.0,8685.0,25338.0,8685.0,,47.69838,-122.34111
28001,28.20000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHWEST,1,98136,1963.0,4.0,1.0,22984.0,22984.0,0.0,22984.0,4500.0,,47.54005,-122.39503
28002,22.79999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHWEST,1,98136,1968.0,4.0,1.0,26342.0,21464.0,4878.0,26342.0,4878.0,,47.53986,-122.39469
28006,93.0,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,MAGNOLIA / QUEEN ANNE,7,98109,1907.0,3.0,1.0,24329.0,24329.0,0.0,24329.0,,,47.61964,-122.35469
28007,45.0,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Office,,NORTH,5,98115,2006.0,4.0,1.0,29588.0,29588.0,0.0,21000.0,9000.0,,47.69209,-122.31794
28008,41.79999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Bar/Nightclub,Convenience Store without Gas Station,EAST,3,98102,1993.0,6.0,1.0,82519.0,82519.0,0.0,62486.0,5257.0,1139.0,47.61944,-122.32318
28009,40.29999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98109,1970.0,6.0,1.0,37843.0,37843.0,0.0,37843.0,,,47.62825,-122.35714
28014,24.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,6,98199,1984.0,3.0,1.0,35787.0,35787.0,0.0,35787.0,,,47.65426,-122.40138
28019,51.79999924,2019,NonResidential,Worship Facility,Worship Facility,,,MAGNOLIA / QUEEN ANNE,6,98199,1953.0,2.0,1.0,31805.0,31805.0,0.0,31805.0,,,47.64725,-122.39977
28020,65.5,2019,School,K-12 School,K-12 School,,,MAGNOLIA / QUEEN ANNE,6,98199,1953.0,1.0,1.0,20811.0,20811.0,0.0,20811.0,,,47.64725,-122.39977
28022,27.10000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,BALLARD,5,98117,1986.0,4.0,1.0,28328.0,28328.0,0.0,28328.0,,,47.69953,-122.36843
28025,104.4000015,2019,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Office,,GREATER DUWAMISH,1,98134,1967.0,2.0,1.0,22058.0,22058.0,0.0,12644.0,7286.0,,47.59393,-122.32211
28027,32.79999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,SOUTHWEST,1,98126,1998.0,6.0,1.0,42188.0,42188.0,0.0,42188.0,,,47.58836,-122.38032
28028,28.10000038,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,SOUTHWEST,1,98116,1998.0,6.0,1.0,36730.0,36730.0,0.0,36730.0,,,47.59478,-122.38513
28029,198.5,2019,NonResidential,Refrigerated Warehouse,Refrigerated Warehouse,,,GREATER DUWAMISH,1,98108,1970.0,1.0,1.0,22890.0,22890.0,0.0,46342.0,,,47.56268,-122.32364
28030,32.40000153,2019,NonResidential,Other,Other,Parking,,GREATER DUWAMISH,1,98108,1907.0,5.0,1.0,36000.0,36000.0,0.0,36000.0,,,47.56166,-122.3237
28035,29.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHWEST,1,98136,1964.0,3.0,1.0,26498.0,26498.0,0.0,25898.0,600.0,,47.54093,-122.39431
28046,27.20000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHWEST,5,98133,1982.0,3.0,1.0,96869.0,84327.0,12542.0,84327.0,10034.0,,47.72826,-122.34861
28048,22.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98133,1986.0,3.0,1.0,51908.0,42045.0,9863.0,51337.0,,,47.70706,-122.33527
28049,26.70000076,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHWEST,5,98133,1987.0,4.0,1.0,46339.0,36278.0,10061.0,42842.0,10061.0,,47.70705,-122.33444
28050,22.10000038,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98133,1987.0,4.0,1.0,43245.0,38311.0,4934.0,43288.0,,,47.70735,-122.33462
28051,28.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98133,1989.0,4.0,1.0,56800.0,56800.0,0.0,59039.0,,,47.70761,-122.33449
28053,31.10000038,2019,NonResidential,Worship Facility,Worship Facility,,,NORTHEAST,4,98115,1955.0,1.0,1.0,29079.0,29079.0,0.0,29079.0,,,47.67816,-122.28998
28066,37.79999924,2019,NonResidential,Office,Office,Parking,,EAST,3,98112,1982.0,3.0,1.0,28848.0,19232.0,9616.0,19232.0,9616.0,,47.63441,-122.28061
28067,32.09999847,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHEAST,2,98118,1967.0,4.0,1.0,42816.0,42816.0,0.0,36675.0,,,47.52,-122.26034
28068,74.69999695,2019,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,Retail Store,LAKE UNION,7,98109,2007.0,11.0,1.0,399935.0,308030.0,91905.0,220280.0,19285.0,16793.0,47.61921,-122.33807
28081,43.09999847,2019,NonResidential,Office,Office,Distribution Center,,BALLARD,6,98107,1988.0,2.0,1.0,23577.0,23577.0,0.0,13600.0,8200.0,,47.65564,-122.36191
28086,291.1000061,2019,NonResidential,Laboratory,Laboratory,Parking,Other,MAGNOLIA / QUEEN ANNE,7,98119,1985.0,2.0,1.0,46024.0,36256.0,9768.0,29527.0,9768.0,6729.0,47.65223,-122.36147
28089,35.79999924,2019,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Retail Store,,DOWNTOWN,7,98101,1984.0,12.0,1.0,70939.0,70939.0,0.0,67133.0,3806.0,,47.60806,-122.34037
28476,9.699999809,2019,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Parking,,GREATER DUWAMISH,1,98108,1965.0,1.0,1.0,30800.0,30800.0,0.0,30800.0,,,47.54769,-122.3251
28733,39.79999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Retail Store,Restaurant,NORTH,5,98125,2008.0,7.0,1.0,124642.0,124642.0,0.0,110172.0,6933.0,3389.0,47.70279,-122.32434
28734,23.29999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Other,Restaurant,NORTH,5,98125,2008.0,7.0,1.0,120520.0,120520.0,0.0,110604.0,3043.0,2159.0,47.70222,-122.32532
28874,26.39999962,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98125,1970.0,2.0,1.0,30984.0,30984.0,0.0,30984.0,,,47.71048,-122.31853
29125,87.40000153,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Office,Parking,DOWNTOWN,1,98104,1908.0,7.0,1.0,159840.0,139860.0,19980.0,119880.0,19980.0,19980.0,47.60219,-122.3313
29148,73.59999847,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHEAST,2,98118,2008.0,4.0,1.0,43732.0,43732.0,0.0,43732.0,,,47.55455,-122.2814
29170,81.09999847,2019,Multifamily LR (1-4),Mixed Use Property,Multifamily Housing,Other - Entertainment/Public Assembly,,DOWNTOWN,1,98104,1900.0,3.0,1.0,22168.0,22168.0,0.0,11084.0,11084.0,,47.60122,-122.33113
29310,20.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHEAST,2,98144,1960.0,4.0,1.0,21200.0,21200.0,0.0,21200.0,,,47.57963,-122.29548
29312,19.79999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHEAST,2,98144,1960.0,4.0,1.0,21200.0,21200.0,0.0,21200.0,,,47.57927,-122.29548
29315,25.0,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHEAST,2,98144,1960.0,4.0,1.0,20365.0,20365.0,0.0,20365.0,,,47.57854,-122.29488
29390,103.3000031,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,NORTHEAST,4,98105,1925.0,8.0,1.0,97923.0,97923.0,0.0,97923.0,,,47.6557,-122.31244
29550,49.59999847,2019,NonResidential,Office,Office,,,DOWNTOWN,2,98104,2000.0,11.0,1.0,268130.0,268130.0,0.0,268130.0,,,47.59705,-122.32813
29551,54.29999924,2019,NonResidential,Office,Office,Bank Branch,Food Sales,DOWNTOWN,2,98104,2000.0,11.0,1.0,68452.0,68452.0,0.0,61665.0,6787.0,3000.0,47.59706,-122.32813
29552,45.40000153,2019,NonResidential,Office,Office,,,DOWNTOWN,2,98104,2000.0,11.0,1.0,273185.0,273185.0,0.0,281566.0,,,47.59634,-122.32807
29612,38.5,2019,School,K-12 School,K-12 School,,,NORTHEAST,4,98105,1924.0,3.0,1.0,97500.0,97500.0,0.0,129000.0,,,47.66364,-122.27341
29788,48.59999847,2019,NonResidential,Office,Office,,,MAGNOLIA / QUEEN ANNE,7,98119,1982.0,5.0,1.0,54015.0,54015.0,0.0,55105.0,,,47.62495,-122.36036
29792,25.29999924,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHWEST,1,98116,1987.0,3.0,1.0,100406.0,62281.0,38125.0,79052.0,24000.0,,47.5596,-122.38459
30207,36.20000076,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,EAST,3,98102,2009.0,6.0,1.0,436301.0,286644.0,149657.0,224347.0,149657.0,26390.0,47.6238,-122.32129
30571,104.0999985,2019,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Non-Refrigerated Warehouse,Restaurant,EAST,3,98122,2007.0,3.0,1.0,32881.0,32881.0,0.0,20680.0,4758.0,4653.0,47.61392,-122.31718
30847,31.29999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Fitness Center/Health Club/Gym,LAKE UNION,4,98103,2012.0,6.0,1.0,198233.0,136651.0,61582.0,92208.0,20837.0,15417.0,47.65463,-122.34204
31167,37.09999847,2019,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Parking,"Personal Services (Health/Beauty, Dry Cleaning, etc)",DOWNTOWN,7,98121,2011.0,17.0,1.0,176043.0,141084.0,34959.0,174142.0,35533.0,3490.0,47.61725,-122.34844
31187,27.79999924,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Pre-school/Daycare,SOUTHWEST,1,98116,2011.0,5.0,1.0,63597.0,54950.0,8647.0,65115.0,8647.0,1000.0,47.58012,-122.38548
32429,168.0,2019,NonResidential,Other - Restaurant/Bar,Other - Restaurant/Bar,Strip Mall,Other,DOWNTOWN,7,98101,1985.0,13.0,1.0,50147.0,50147.0,0.0,27081.0,13658.0,7473.0,47.60805,-122.33978
32454,68.5,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,DOWNTOWN,7,98101,1925.0,5.0,1.0,37804.0,37804.0,0.0,37804.0,,,47.61103,-122.33238
33254,40.70000076,2019,Multifamily LR (1-4),Mixed Use Property,Senior Living Community,Multifamily Housing,Parking,NORTHEAST,4,98105,2008.0,4.0,1.0,260368.0,186297.0,74071.0,119826.0,95512.0,79507.0,47.66703,-122.30092
33289,70.40000153,2019,NonResidential,Office,Office,Retail Store,,DOWNTOWN,7,98121,1982.0,24.0,1.0,119701.0,119701.0,0.0,102878.0,16823.0,,47.61706,-122.35141
33408,76.19999695,2019,NonResidential,Library,Library,Other - Services,,NORTH,5,98125,1965.0,1.0,1.0,24697.0,24697.0,0.0,15300.0,4717.0,,47.71986,-122.29809
33527,61.70000076,2019,University,College/University,College/University,,,CENTRAL,3,98144,2013.0,1.0,1.0,61050.0,61050.0,0.0,61050.0,,,47.59737,-122.30167
33747,87.5,2019,University,College/University,College/University,,,BALLARD,6,98107,2016.0,2.0,1.0,23342.0,23342.0,0.0,26400.0,,,47.66084,-122.3749
34148,40.0,2019,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Retail Store,,LAKE UNION,7,98109,2000.0,6.0,1.0,79684.0,79684.0,0.0,75232.0,5000.0,,47.61896,-122.33078
34248,44.90000153,2019,University,Multifamily LR (1-4),Multifamily Housing,Parking,,MAGNOLIA / QUEEN ANNE,7,98119,2004.0,4.0,1.0,24501.0,20749.0,3752.0,22625.0,7875.0,,47.64889,-122.35865
34348,77.69999695,2019,NonResidential,Retail Store,Retail Store,Parking,,DOWNTOWN,7,98101,1991.0,3.0,1.0,103000.0,103000.0,0.0,96018.0,,,47.6087,-122.33884
