OSEBuildingID,SiteEUI,DataYear,BuildingType,EPAPropertyType,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,Neighborhood,CouncilDistrictCode,ZipCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,Latitude,Longitude,BuildingAge,GFA_per_Floor,ParkingRatio,LargestUseRatio,SecondUseRatio,ThirdUseRatio,LogPropertyGFATotal
29,54.09999847,2016,NonResidential,Hotel,Hotel,Parking,,NORTHEAST,4,98105,2001.0,6.0,1.0,88592.0,58006.0,30586.0,67770.0,30586.0,,47.65958,-122.31738,15.0,14765.333333333334,0.34524562037204265,0.7649674914213473,0.34524562037204265,,11.391808126699964
30,90.69999695,2016,University,College/University,College/University,,,DOWNTOWN,7,98121,1928.0,7.0,1.0,126593.0,126593.0,0.0,125000.0,,,47.61816,-122.33629,88.0,18084.714285714286,0.0,0.9874163658338139,,,11.748740394204184
33,85.80000305,2016,NonResidential,Hotel,Hotel,Parking,,DOWNTOWN,7,98101,2001.0,10.0,1.0,171866.0,133585.0,38281.0,128909.0,38301.0,,47.61784,-122.32966,15.0,17186.6,0.22273748152630538,0.7500552756217053,0.22285385125621124,,12.054476200865155
35,85.40000153,2016,NonResidential,Hotel,Hotel,Parking,,DOWNTOWN,7,98121,1978.0,5.0,1.0,68410.0,52210.0,16200.0,52210.0,20400.0,,47.61558,-122.34186,38.0,13682.0,0.2368074842859231,0.7631925157140769,0.2982020172489402,,11.13328890939415
38,61.5,2016,NonResidential,Office,Office,K-12 School,Other - Entertainment/Public Assembly,LAKE UNION,4,98103,1906.0,3.0,1.0,87262.0,87262.0,0.0,40943.0,18153.0,4307.0,47.6641,-122.33118,110.0,29087.333333333332,0.0,0.46919621370126746,0.20802869519378422,0.04935710847791708,11.376681826100373
40,81.5,2016,NonResidential,Hotel,Hotel,,,NORTHEAST,4,98105,1994.0,4.0,1.0,81871.0,81871.0,0.0,81871.0,,,47.66583,-122.29965,22.0,20467.75,0.0,1.0,,,11.312912331044872
41,12.10000038,2016,NonResidential,Self-Storage Facility,Self-Storage Facility,,,NORTHEAST,4,98105,1955.0,2.0,1.0,26225.0,26225.0,0.0,26225.0,,,47.66172,-122.29598,61.0,13112.5,0.0,1.0,,,10.17450656409137
43,221.6999969,2016,NonResidential,Mixed Use Property,Office,Laboratory,Non-Refrigerated Warehouse,GREATER DUWAMISH,1,98108,1992.0,3.0,33.0,2026324.0,2026324.0,0.0,757027.0,639931.0,459748.0,47.53493,-122.31788,24.0,675441.3333333334,0.0,0.3735962264672382,0.31580882425515366,0.22688770403943298,14.521734365535787
50,30.0,2016,School,K-12 School,K-12 School,,,MAGNOLIA / QUEEN ANNE,6,98199,1990.0,2.0,1.0,54986.0,54986.0,0.0,54986.0,,,47.65671,-122.39047,26.0,27493.0,0.0,1.0,,,10.914852072639958
53,50.09999847,2016,NonResidential,Office,Office,Other - Education,,GREATER DUWAMISH,2,98144,1900.0,2.0,1.0,52554.0,52554.0,0.0,51029.0,7849.0,,47.58034,-122.31132,116.0,26277.0,0.0,0.9709822278037827,0.14935114358564525,,10.869615519257454
54,40.0,2016,School,K-12 School,K-12 School,Parking,,NORTHWEST,6,98103,1954.0,3.0,1.0,175015.0,175015.0,0.0,175015.0,,,47.68891,-122.33553,62.0,58338.333333333336,0.0,1.0,,,12.072632677297742
55,30.60000038,2016,NonResidential,Self-Storage Facility,Self-Storage Facility,Vocational School,Office,DOWNTOWN,7,98121,1911.0,3.0,1.0,70586.0,70586.0,0.0,38439.0,28197.0,3859.0,47.61351,-122.35129,105.0,23528.666666666668,0.0,0.5445697447085824,0.3994701498880798,0.054670897911767206,11.164601270548886
56,46.40000153,2016,NonResidential,Hotel,Hotel,,,DOWNTOWN,7,98101,1969.0,24.0,1.0,126240.0,126240.0,0.0,348630.0,,,47.60919,-122.33313,47.0,5260.0,0.0,2.761644486692015,,,11.745948057467846
57,56.29999924,2016,NonResidential,Office,Office,Retail Store,Data Center,DOWNTOWN,7,98101,1973.0,5.0,1.0,165202.0,165202.0,0.0,103362.0,65676.0,493.0,47.6113,-122.33659,43.0,33040.4,0.0,0.6256703913996199,0.397549666468929,0.002984225372574182,12.014930299710423
58,21.70000076,2016,NonResidential,Other - Mall,Other - Mall,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Retail Store,DOWNTOWN,7,98101,1920.0,2.0,1.0,57428.0,57428.0,0.0,51747.0,5681.0,,47.61076,-122.33765,96.0,28714.0,0.0,0.9010761301107474,0.09892386988925263,,10.958304681204567
59,85.40000153,2016,NonResidential,Office,Office,Retail Store,,DOWNTOWN,7,98101,1910.0,8.0,1.0,59400.0,59400.0,0.0,52920.0,6480.0,,47.61048,-122.33794,106.0,7425.0,0.0,0.8909090909090909,0.10909090909090909,,10.992066340225865
60,286.3999939,2016,NonResidential,Mixed Use Property,Other - Entertainment/Public Assembly,Restaurant,Office,DOWNTOWN,7,98101,1926.0,2.0,1.0,64597.0,64597.0,0.0,23500.0,23500.0,5459.0,47.60886,-122.33744,90.0,32298.5,0.0,0.3637939842407542,0.3637939842407542,0.0845085685093735,11.075938729539109
62,54.59999847,2016,NonResidential,Hotel,Hotel,Parking,Restaurant,DOWNTOWN,7,98101,1930.0,20.0,1.0,98634.0,88591.0,10043.0,83591.0,10043.0,5000.0,47.61233,-122.33432,86.0,4931.7,0.10182087312691364,0.8474866678832856,0.10182087312691364,0.050692458989800675,11.49918144717797
63,80.90000153,2016,NonResidential,Hotel,Hotel,Parking,Swimming Pool,DOWNTOWN,7,98101,1982.0,34.0,2.0,1083197.0,926614.0,156583.0,994212.0,117668.0,,47.61087,-122.33339,34.0,31858.735294117647,0.14455634570627504,0.9178496616958872,0.10863028608831081,,13.89542833475735
65,93.09999847,2016,NonResidential,Hotel,Hotel,Parking,Retail Store,DOWNTOWN,7,98101,1985.0,7.0,1.0,71150.0,57420.0,13730.0,41340.0,13730.0,9604.0,47.60997,-122.34138,31.0,10164.285714285714,0.19297259311314124,0.5810260014054813,0.19297259311314124,0.13498243148278286,11.172559658233004
66,44.0,2016,NonResidential,Hotel,Hotel,Other - Entertainment/Public Assembly,Retail Store,DOWNTOWN,7,98101,1908.0,7.0,1.0,122810.0,122810.0,0.0,88360.0,26450.0,8000.0,47.61155,-122.34114,108.0,17544.285714285714,0.0,0.7194853839263904,0.21537334093314878,0.06514127514046088,11.718401867230671
68,60.70000076,2016,NonResidential,Hotel,Hotel,Restaurant,,LAKE UNION,7,98109,2000.0,7.0,1.0,150453.0,115718.0,34735.0,110547.0,3000.0,,47.62001,-122.34274,16.0,21493.285714285714,0.23086944095498263,0.7347610217144225,0.019939781858786466,,11.921412668610715
69,65.90000153,2016,NonResidential,Hotel,Hotel,Parking,,LAKE UNION,7,98109,1997.0,6.0,1.0,116300.0,88100.0,28200.0,88490.0,28300.0,,47.62025,-122.34314,19.0,19383.333333333332,0.24247635425623387,0.7608770421324161,0.24333619948409285,,11.663936936922068
70,43.90000153,2016,NonResidential,Hotel,Hotel,Parking,,MAGNOLIA / QUEEN ANNE,7,98119,1998.0,6.0,1.0,155602.0,118858.0,36744.0,155602.0,36744.0,,47.62023,-122.35951,18.0,25933.666666666668,0.23614092363851363,1.0,0.23614092363851363,,11.955063170746223
73,57.70000076,2016,School,K-12 School,K-12 School,,,EAST,3,98112,1911.0,3.0,1.0,56072.0,56072.0,0.0,56072.0,,,47.63442,-122.30793,105.0,18690.666666666668,0.0,1.0,,,10.934409692234288
77,68.40000153,2016,NonResidential,Hotel,Hotel,Parking,,MAGNOLIA / QUEEN ANNE,7,98109,1999.0,4.0,1.0,122942.0,78051.0,44891.0,78051.0,44891.0,,47.62519,-122.34456,17.0,30735.5,0.36513965935156417,0.6348603406484359,0.36513965935156417,,11.719476112310662
82,61.40000153,2016,NonResidential,Office,Office,,,CENTRAL,3,98122,1962.0,2.0,1.0,54984.0,54984.0,0.0,54984.0,,,47.60823,-122.30956,54.0,27492.0,0.0,1.0,,,10.914815699745034
84,144.3999939,2016,Hospital,Senior Living Community,Senior Living Community,Parking,,SOUTHWEST,1,98126,1922.0,5.0,1.0,371257.0,296313.0,74944.0,296313.0,,,47.55837,-122.37751,94.0,74251.4,0.20186555405015932,0.7981344459498407,,,12.824652517688422
85,175.6000061,2016,Multifamily LR (1-4),Senior Living Community,Senior Living Community,,,NORTHWEST,5,98133,1970.0,2.0,1.0,93397.0,93397.0,0.0,93397.0,,,47.72426,-122.35599,46.0,46698.5,0.0,1.0,,,11.444625210711436
86,58.5,2016,Hospital,Hotel,Hotel,Parking,,LAKE UNION,7,98109,2008.0,6.0,1.0,84103.0,63371.0,20732.0,63371.0,20732.0,,47.61988,-122.33211,8.0,14017.166666666666,0.2465072589562798,0.7534927410437202,0.2465072589562798,,11.339809407255666
89,93.30000305,2016,Hospital,Medical Office,Medical Office,Parking,,EAST,3,98122,1965.0,3.0,2.0,329489.0,179014.0,150475.0,179014.0,150475.0,,47.61244,-122.3214,51.0,109829.66666666667,0.45669202917244583,0.5433079708275542,0.45669202917244583,,12.7053012834505
95,94.69999695,2016,NonResidential,Hotel,Hotel,,,EAST,3,98104,1908.0,7.0,1.0,76631.0,76631.0,0.0,76631.0,,,47.60898,-122.32693,108.0,10947.285714285714,0.0,1.0,,,11.246770023062728
96,204.5,2016,NonResidential,Mixed Use Property,Medical Office,Parking,Office,EAST,3,98104,1983.0,6.0,1.0,121099.0,96783.0,24316.0,40174.0,20868.0,17020.0,47.60845,-122.32637,33.0,20183.166666666668,0.2007943913657421,0.33174510111561617,0.1723218193378971,0.14054616470821393,11.704371929541184
100,48.0,2016,NonResidential,Office,Office,Parking,Other,LAKE UNION,7,98109,2010.0,5.0,2.0,438093.0,287367.0,150726.0,261826.0,150726.0,15139.0,47.62424,-122.33646,6.0,87618.6,0.3440502359088139,0.5976493575565006,0.3440502359088139,0.034556589582577214,12.990188778204896
102,82.5,2016,NonResidential,Hotel,Hotel,Parking,,LAKE UNION,7,98109,1990.0,7.0,1.0,282863.0,238097.0,44766.0,235788.0,51537.0,,47.62642,-122.33325,26.0,40409.0,0.15826035925518714,0.8335766784627187,0.18219774236998124,,12.552721495745804
104,125.1999969,2016,NonResidential,Other,Other,,,MAGNOLIA / QUEEN ANNE,7,98109,1962.0,1.0,1.0,65127.0,65127.0,0.0,65000.0,,,47.62141,-122.35086,54.0,65127.0,0.0,0.9980499639166551,,,11.084109843253813
106,75.19999695,2016,NonResidential,Other,Other,,,MAGNOLIA / QUEEN ANNE,7,98109,1938.0,5.0,1.0,396085.0,396085.0,0.0,278500.0,,,47.62141,-122.35086,78.0,79217.0,0.0,0.7031319035055607,,,12.889386638375425
107,63.40000153,2016,NonResidential,Office,Office,Parking,Other,LAKE UNION,7,98109,2010.0,12.0,1.0,571329.0,571329.0,0.0,598801.0,310699.0,26203.0,47.62112,-122.33629,6.0,47610.75,0.0,1.048084378702989,0.5438180102882927,0.04586324166986097,13.255722255149015
110,52.40000153,2016,NonResidential,Other,Other,,,MAGNOLIA / QUEEN ANNE,7,98109,1962.0,2.0,1.0,52000.0,52000.0,0.0,52000.0,,,47.62395,-122.35143,54.0,26000.0,0.0,1.0,,,10.859018228147887
112,71.59999847,2016,NonResidential,Other,Other,,,MAGNOLIA / QUEEN ANNE,7,98109,1928.0,2.0,1.0,262048.0,262048.0,0.0,296000.0,,,47.62395,-122.35143,88.0,131024.0,0.0,1.129564049334473,,,12.476286788157395
113,74.90000153,2016,NonResidential,Other,Other,Parking,Distribution Center,MAGNOLIA / QUEEN ANNE,7,98109,1986.0,2.0,1.0,66240.0,63888.0,2352.0,55632.0,,4551.0,47.62391,-122.34837,30.0,33120.0,0.035507246376811595,0.8398550724637681,,0.06870471014492753,11.101054885563546
114,49.79999924,2016,NonResidential,Office,Office,Parking,Other,MAGNOLIA / QUEEN ANNE,7,98109,2010.0,6.0,1.0,920598.0,616891.0,303707.0,729584.0,185014.0,6000.0,47.62419,-122.34443,6.0,153433.0,0.3299018681335393,0.7925109548358784,0.20097154241047666,0.0065175027536449135,13.732779824116589
115,68.19999695,2016,NonResidential,Office,Office,Parking,Other,MAGNOLIA / QUEEN ANNE,7,98119,1970.0,4.0,1.0,76213.0,50283.0,25930.0,48546.0,21454.0,2406.0,47.62053,-122.35842,46.0,19053.25,0.3402306693083857,0.6369779433954837,0.28150053140540326,0.03156941729101334,11.241300451833114
116,86.0,2016,NonResidential,Hotel,Hotel,Parking,Other - Restaurant/Bar,MAGNOLIA / QUEEN ANNE,7,98109,2002.0,6.0,1.0,127200.0,81560.0,45640.0,59976.0,36934.0,1864.0,47.62291,-122.35708,14.0,21200.0,0.35880503144654086,0.47150943396226414,0.2903616352201258,0.014654088050314465,11.753523791492476
117,108.9000015,2016,NonResidential,Hotel,Hotel,Swimming Pool,Parking,NORTHEAST,4,98105,1962.0,4.0,2.0,71403.0,60953.0,10450.0,50017.0,,,47.65772,-122.31756,54.0,17850.75,0.14635239415710824,0.7004887749814434,,,11.176109169167443
119,39.09999847,2016,School,K-12 School,K-12 School,,,EAST,3,98112,1923.0,3.0,1.0,67743.0,67743.0,0.0,67743.0,,,47.62548,-122.30828,93.0,22581.0,0.0,1.0,,,11.123491173934593
121,76.90000153,2016,NonResidential,Office,Office,Parking,,SOUTHEAST,2,98144,2003.0,3.0,1.0,99433.0,63681.0,35752.0,63681.0,35752.0,,47.58408,-122.30125,13.0,33144.333333333336,0.35955869781662025,0.6404413021833798,0.35955869781662025,,11.507249386471992
131,129.6999969,2016,NonResidential,Other,Other,Office,,NORTHEAST,4,98115,1941.0,4.0,1.0,56521.0,56521.0,0.0,49000.0,12911.0,,47.67524,-122.31534,75.0,14130.25,0.0,0.8669344137577184,0.22842837175563066,,10.94238522187658
132,35.70000076,2016,NonResidential,Other,Other,Parking,,NORTHEAST,4,98115,1929.0,2.0,1.0,228385.0,128315.0,100070.0,119146.0,,,47.67559,-122.31769,87.0,114192.5,0.4381636272084419,0.5216892527968124,,,12.338792458913339
136,70.30000305,2016,Multifamily LR (1-4),Hotel,Hotel,Parking,,NORTHWEST,5,98133,2001.0,4.0,1.0,51390.0,51390.0,0.0,51390.0,,,47.73141,-122.3458,15.0,12847.5,0.0,1.0,,,10.847218338835674
138,47.90000153,2016,School,K-12 School,K-12 School,,,NORTHWEST,5,98133,1959.0,1.0,1.0,245587.0,245587.0,0.0,245587.0,,,47.7257,-122.33684,57.0,245587.0,0.0,1.0,,,12.411410614126586
139,45.90000153,2016,Multifamily LR (1-4),Hotel,Hotel,,,NORTHWEST,5,98133,2002.0,3.0,1.0,69138.0,69138.0,0.0,70609.0,,,47.72529,-122.34115,14.0,23046.0,0.0,1.0212762880037027,,,11.14387424996344
145,77.19999695,2016,NonResidential,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,Parking,Social/Meeting Hall,DOWNTOWN,7,98101,1998.0,6.0,1.0,174000.0,174000.0,0.0,189750.0,153719.0,9380.0,47.60804,-122.3367,18.0,29000.0,0.0,1.0905172413793103,0.8834425287356322,0.053908045977011494,12.066816325306588
147,225.0,2016,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),Parking,,BALLARD,6,98107,1954.0,5.0,2.0,451526.0,302661.0,148865.0,302661.0,148865.0,,47.66737,-122.37956,62.0,90305.2,0.3296930852265429,0.6703069147734572,0.3296930852265429,,13.02039045071564
163,130.1000061,2016,NonResidential,Other,Other,Office,Electric Vehicle Charging Station,DOWNTOWN,2,98104,2006.0,4.0,1.0,61156.0,61156.0,0.0,42755.0,29219.0,,47.60102,-122.32873,10.0,15289.0,0.0,0.6991137419059454,0.47777814114723005,,11.02119960717217
167,34.70000076,2016,NonResidential,Museum,Museum,,,DOWNTOWN,2,98104,1910.0,4.0,1.0,72820.0,59000.0,13820.0,58000.0,,,47.59809,-122.32283,106.0,18205.0,0.1897830266410327,0.7964844822850865,,,11.195759654126208
168,69.90000153,2016,NonResidential,Hotel,Hotel,Parking,,MAGNOLIA / QUEEN ANNE,7,98109,1996.0,4.0,1.0,162222.0,148022.0,14200.0,113702.0,32692.0,,47.62614,-122.3467,20.0,40555.5,0.08753436648543354,0.700903699868082,0.20152630346068967,,11.996727210857355
172,79.30000305,2016,University,College/University,College/University,,,DELRIDGE NEIGHBORHOODS,1,98106,1970.0,2.0,27.0,529343.0,529343.0,0.0,483000.0,,,47.547,-122.35307,46.0,264671.5,0.0,0.9124518506903841,,,13.179393783051578
173,167.8000031,2016,Hospital,Office,Office,Data Center,Parking,NORTHEAST,4,98115,2002.0,2.0,1.0,96300.0,96300.0,0.0,92300.0,4944.0,,47.67836,-122.26442,14.0,48150.0,0.0,0.9584631360332295,0.05133956386292835,,11.475233981948293
174,109.4000015,2016,NonResidential,Other - Services,Vehicle Repair Services,,,GREATER DUWAMISH,1,98134,1950.0,1.0,1.0,67356.0,67356.0,0.0,68359.0,,,47.59545,-122.32146,66.0,67356.0,0.0,1.014891026783063,,,11.117762111107313
179,83.80000305,2016,NonResidential,Office,Office,Other,,GREATER DUWAMISH,2,98118,1958.0,1.0,1.0,54765.0,54765.0,0.0,25765.0,25000.0,,47.53827,-122.28406,58.0,54765.0,0.0,0.4704647128640555,0.45649593718615905,,10.910824842428626
180,21.89999962,2016,NonResidential,Other - Lodging/Residential,Other - Lodging/Residential,Office,Food Service,GREATER DUWAMISH,2,98118,2009.0,5.0,1.0,89821.0,89821.0,0.0,46483.0,37938.0,4579.0,47.53722,-122.284,7.0,17964.2,0.0,0.5175070417831019,0.4223733870698389,0.05097916968192293,11.405585213149562
182,78.30000305,2016,University,College/University,College/University,,,MAGNOLIA / QUEEN ANNE,7,98119,1980.0,2.0,1.0,53016.0,53016.0,0.0,52611.0,,,47.65147,-122.36122,36.0,26508.0,0.0,0.9923607967406066,,,10.878367895820443
183,32.79999924,2016,University,Residence Hall/Dormitory,Residence Hall/Dormitory,Parking,,MAGNOLIA / QUEEN ANNE,7,98119,2001.0,4.0,1.0,135520.0,92287.0,43233.0,135520.0,43233.0,,47.65068,-122.36331,15.0,33880.0,0.31901564344746164,1.0,0.31901564344746164,,11.816881888843309
185,35.0,2016,School,K-12 School,K-12 School,Parking,,NORTH,5,98125,2011.0,2.0,1.0,236758.0,236758.0,0.0,238550.0,,,47.70763,-122.29453,5.0,118379.0,0.0,1.0075689100262715,,,12.374798025109309
190,60.0,2016,NonResidential,Office,Office,Non-Refrigerated Warehouse,Other - Services,GREATER DUWAMISH,1,98108,2007.0,3.0,1.0,64015.0,64015.0,0.0,30000.0,15000.0,9015.0,47.53605,-122.31722,9.0,21338.333333333332,0.0,0.46864016246192297,0.23432008123096149,0.14082636881980787,11.066888331097017
198,288.7999878,2016,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),Parking,,NORTHEAST,4,98105,1953.0,10.0,10.0,879000.0,879000.0,0.0,879000.0,226563.0,,47.66231,-122.28146,63.0,87900.0,0.0,1.0,0.25775085324232083,,13.686541314323094
200,85.59999847,2016,NonResidential,Financial Office,Financial Office,Parking,Medical Office,NORTHWEST,5,98133,1996.0,3.0,1.0,55442.0,39017.0,16425.0,28636.0,15385.0,8644.0,47.70956,-122.3345,20.0,18480.666666666668,0.29625554633671225,0.5165037336315429,0.2774972042855597,0.15591068143284875,10.923110744953865
211,54.90000153,2016,University,College/University,College/University,,,NORTHWEST,5,98103,1970.0,2.0,11.0,694072.0,582447.0,111625.0,653167.0,,,47.69936,-122.33401,46.0,347036.0,0.16082625433672587,0.9410651920838184,,,13.450332421277029
215,18.39999962,2016,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,GREATER DUWAMISH,1,98108,1904.0,4.0,1.0,92051.0,92051.0,0.0,114297.0,,,47.55152,-122.31869,112.0,23012.75,0.0,1.2416703783772038,,,11.430108913747297
223,45.0,2016,NonResidential,Retail Store,Retail Store,Office,"Personal Services (Health/Beauty, Dry Cleaning, etc)",DELRIDGE NEIGHBORHOODS,1,98126,1966.0,1.0,1.0,77772.0,77772.0,0.0,65425.0,2761.0,1860.0,47.52254,-122.36627,50.0,77772.0,0.0,0.841241063621869,0.03550120866121483,0.02391606233605925,11.261549606231082
224,136.1999969,2016,NonResidential,Retail Store,Retail Store,Supermarket/Grocery Store,Fitness Center/Health Club/Gym,DELRIDGE NEIGHBORHOODS,1,98126,1965.0,1.0,1.0,112467.0,112467.0,0.0,67782.0,37515.0,18460.0,47.52254,-122.36627,51.0,112467.0,0.0,0.6026834538131185,0.3335645122569287,0.1641370357527097,11.630424015720173
225,33.29999924,2016,School,K-12 School,K-12 School,,,DELRIDGE NEIGHBORHOODS,1,98106,2010.0,2.0,1.0,367884.0,367884.0,0.0,367884.0,,,47.52915,-122.36511,6.0,183942.0,0.0,1.0,,,12.815525668312768
230,26.39999962,2016,NonResidential,Self-Storage Facility,Self-Storage Facility,,,SOUTHWEST,1,98126,1969.0,2.0,1.0,52088.0,52088.0,0.0,52088.0,,,47.54508,-122.37737,47.0,26044.0,0.0,1.0,,,10.860709073012247
232,75.59999847,2016,NonResidential,Hotel,Hotel,Parking,Swimming Pool,LAKE UNION,7,98109,1998.0,5.0,1.0,123920.0,93920.0,30000.0,123920.0,30000.0,,47.62972,-122.32906,18.0,24784.0,0.2420916720464816,1.0,0.2420916720464816,,11.727399544780592
233,175.6000061,2016,NonResidential,Museum,Museum,,,LAKE UNION,7,98109,1900.0,1.0,1.0,52690.0,52690.0,0.0,43000.0,,,47.62759,-122.33661,116.0,52690.0,0.0,0.8160941355095843,,,10.872199941956618
234,8.0,2016,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Residence Hall/Dormitory,Office,MAGNOLIA / QUEEN ANNE,7,98109,1926.0,2.0,1.0,50292.0,50292.0,0.0,42345.0,5000.0,4730.0,47.62552,-122.34064,90.0,25146.0,0.0,0.8419828203292771,0.09941939075797343,0.09405074365704287,10.825621181393542
235,78.90000153,2016,NonResidential,Hotel,Hotel,Parking,,MAGNOLIA / QUEEN ANNE,7,98109,1998.0,7.0,1.0,207656.0,153315.0,54341.0,141591.0,66065.0,,47.62741,-122.3406,18.0,29665.14285714286,0.2616875987209616,0.6818536425626999,0.31814635743730013,,12.243642959061383
238,100.5,2016,NonResidential,Office,Office,Distribution Center,Parking,NORTHWEST,5,98103,1957.0,2.0,1.0,91130.0,91130.0,0.0,57968.0,32881.0,11850.0,47.70044,-122.34136,59.0,45565.0,0.0,0.6361022714803028,0.3608142214418962,0.13003401733786898,11.420053310764763
241,95.5,2016,NonResidential,Hotel,Hotel,,,NORTHWEST,5,98133,1968.0,4.0,1.0,64892.0,64892.0,0.0,64893.0,,,47.70916,-122.33216,48.0,16223.0,0.0,1.000015410220058,,,11.08049503863161
245,37.70000076,2016,NonResidential,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,Parking,,GREATER DUWAMISH,1,98104,1999.0,6.0,1.0,1913640.0,1585960.0,327680.0,1585960.0,,,47.59544,-122.33159,17.0,318940.0,0.1712338788904914,0.8287661211095085,,,14.46451826809421
247,52.20000076,2016,NonResidential,Distribution Center,Distribution Center,Office,Other,GREATER DUWAMISH,1,98134,1924.0,2.0,1.0,179161.0,179161.0,0.0,117476.0,37321.0,25543.0,47.57199,-122.32811,92.0,89580.5,0.0,0.65570073844196,0.20830984421832877,0.14257009058891165,12.096045703465
248,55.90000153,2016,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Other - Services,Office,GREATER DUWAMISH,1,98134,1965.0,2.0,1.0,58640.0,58640.0,0.0,40831.0,16735.0,11533.0,47.5707,-122.3301,51.0,29320.0,0.0,0.6962994542974079,0.2853854024556617,0.19667462482946793,10.979189389621132
249,50.09999847,2016,NonResidential,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,,GREATER DUWAMISH,1,98134,1999.0,3.0,1.0,1172127.0,1172127.0,0.0,1172127.0,,,47.59085,-122.33354,17.0,390709.0,0.0,1.0,,,13.974331458172633
250,88.19999695,2016,NonResidential,Hotel,Hotel,Parking,Food Service,GREATER DUWAMISH,1,98134,2005.0,9.0,1.0,168449.0,153882.0,14567.0,135006.0,20600.0,9216.0,47.59269,-122.33372,11.0,18716.555555555555,0.08647721268751966,0.8014651318796787,0.12229220713687823,0.05471092140647911,12.0343942488347
257,30.29999924,2016,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Other,,GREATER DUWAMISH,1,98134,1916.0,4.0,1.0,79600.0,79600.0,0.0,79600.0,89625.0,,47.57507,-122.35747,100.0,19900.0,0.0,1.0,1.1259422110552764,,11.284781934567633
261,159.8999939,2016,NonResidential,Office,Office,Laboratory,Other - Utility,GREATER DUWAMISH,1,98108,1980.0,2.0,16.0,334368.0,302494.0,31874.0,240984.0,72963.0,16766.0,47.52429,-122.31234,36.0,167184.0,0.09532610776150828,0.720714900947459,0.21821167097329888,0.0501423581203943,12.72000045254618
263,107.8000031,2016,NonResidential,Parking,Parking,Movie Theater,Medical Office,NORTH,5,98125,2008.0,6.0,1.0,423569.0,88460.0,335109.0,335109.0,65000.0,13567.0,47.70281,-122.32532,8.0,70594.83333333333,0.7911556322582626,0.7911556322582626,0.15345787817333184,0.03203020051042451,12.95647406867168
264,95.30000305,2016,NonResidential,Mixed Use Property,Multifamily Housing,Supermarket/Grocery Store,Parking,MAGNOLIA / QUEEN ANNE,7,98119,2002.0,4.0,1.0,82061.0,42882.0,39179.0,58563.0,48520.0,29839.0,47.6239,-122.35756,14.0,20515.25,0.4774375159941994,0.713652039336591,0.5912674717588136,0.36361974628629923,11.315230338109606
265,79.90000153,2016,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Office,Other - Lodging/Residential,DOWNTOWN,7,98121,2003.0,7.0,1.0,116947.0,116947.0,0.0,81740.0,27403.0,12851.0,47.61316,-122.34153,13.0,16706.714285714286,0.0,0.6989490965993143,0.23431982008944222,0.10988738488375076,11.669484670540744
266,29.0,2016,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Other - Public Services,DELRIDGE NEIGHBORHOODS,1,98126,2007.0,4.0,1.0,52134.0,37940.0,14194.0,52134.0,14194.0,8816.0,47.54448,-122.37603,9.0,13033.5,0.2722599455249933,1.0,0.2722599455249933,0.16910269689645913,10.861591787223693
267,117.9000015,2016,NonResidential,Hotel,Hotel,Parking,Restaurant,DOWNTOWN,7,98101,1999.0,,1.0,838117.0,838117.0,0.0,495536.0,438756.0,49700.0,47.61275,-122.3333,17.0,,0.0,0.5912491931317465,0.52350208861054,0.05929959659570203,13.638914181007065
268,238.3999939,2016,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),Parking,,CENTRAL,3,98122,1990.0,5.0,4.0,597519.0,597519.0,0.0,601615.0,48607.0,,47.60705,-122.30966,26.0,119503.8,0.0,1.0068550121418733,0.0813480408154385,,13.300543035030948
274,8.199999809,2016,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Parking,,LAKE UNION,4,98103,1991.0,3.0,1.0,75397.0,67236.0,8161.0,67236.0,8161.0,,47.65097,-122.34227,25.0,25132.333333333332,0.10824038091701262,0.8917596190829874,0.10824038091701262,,11.230536028445309
276,217.1000061,2016,Hospital,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),Parking,,EAST,2,98104,2000.0,8.0,8.0,1926841.0,1926841.0,0.0,1350182.0,387651.0,,47.60399,-122.32377,16.0,240855.125,0.0,0.7007231006606149,0.20118473709039822,,14.471392951300095
